Strike,Last,Theor.,IV,Delta,Gamma,Theta,Vega,Rho,Volume,"Open Int",Vol/OI,Type,"Last Trade","Avg IV"
"5,640.00",183.32,187.90,17.68%,-0.47168,0.00082,-0.80419,11.21915,-5.42817,9,603,0.01,Put,"14:51 ET",17.95%
"5,645.00",193.60,189.80,17.62%,-0.47576,0.00082,-0.79966,11.22759,-5.47156,8,58,0.14,Put,"13:23 ET",17.95%
"5,650.00",192.00,192.00,17.59%,-0.47985,0.00082,-0.79649,11.23484,-5.51533,"1,127","25,600",0.04,Put,"14:45 ET",17.95%
"5,655.00",198.00,193.65,17.51%,-0.48400,0.00083,-0.79020,11.24104,-5.55888,428,29,14.76,Put,"13:03 ET",17.95%
"5,660.00",197.00,195.60,17.45%,-0.48893,0.00083,-0.78636,11.23151,-5.54947,"2,562",205,12.50,Put,"15:53 ET",17.95%
"5,665.00",195.00,197.60,17.40%,-0.49311,0.00083,-0.78144,11.23516,-5.59318,"4,097",26,157.58,Put,"16:04 ET",17.95%
"5,670.00",203.00,199.50,17.33%,-0.49734,0.00084,-0.77577,11.23760,-5.63706,"7,047",380,18.54,Put,"16:10 ET",17.95%
"5,675.00",199.40,201.50,17.27%,-0.50159,0.00084,-0.77039,11.23877,-5.68112,"2,747","2,106",1.30,Put,"16:14 ET",17.95%
"5,680.00",202.00,203.50,17.22%,-0.50732,0.00084,-0.76688,11.20700,-5.61689,"1,082",380,2.85,Put,"16:09 ET",17.95%
"5,685.00",203.05,205.60,17.16%,-0.51162,0.00085,-0.76153,11.20537,-5.66047,102,459,0.22,Put,"15:30 ET",17.95%
"5,690.00",213.19,207.60,17.10%,-0.51596,0.00085,-0.75543,11.20242,-5.70431,"1,029",778,1.32,Put,"12:07 ET",17.95%
"5,695.00",207.00,209.70,17.04%,-0.52103,0.00085,-0.75038,11.18407,-5.70408,446,"1,024",0.44,Put,"09:50 ET",17.95%
"5,700.00",210.43,211.80,16.98%,-0.52541,0.00085,-0.74431,11.17828,-5.74782,"14,303","22,620",0.63,Put,"15:54 ET",17.95%
"5,705.00",198.00,213.95,16.92%,-0.52982,0.00086,-0.73826,11.17110,-5.79165,779,601,1.30,Put,"09:41 ET",17.95%
"5,710.00",201.00,216.20,16.87%,-0.53467,0.00086,-0.73294,11.15353,-5.80861,21,"1,743",0.01,Put,"09:37 ET",17.95%
"5,715.00",192.90,218.25,16.80%,-0.53918,0.00086,-0.72584,11.14333,-5.85278,0,881,0.00,Put,03/17/25,17.95%
"5,720.00",183.00,220.55,16.76%,-0.54430,0.00167,-0.72075,11.11703,-5.80643,0,"1,755",0.00,Put,03/17/25,17.95%
"5,725.00",228.42,222.60,16.68%,-0.54950,0.00087,-0.71419,11.08232,-5.82852,8,"4,525",0.00,Put,"12:04 ET",17.95%
"5,730.00",198.75,224.85,16.62%,-0.55404,0.00087,-0.70740,11.06747,-5.87209,20,644,0.03,Put,"07:05 ET",17.95%
"5,735.00",201.55,227.10,16.56%,-0.55861,0.00087,-0.70036,11.05102,-5.91583,20,819,0.02,Put,"06:55 ET",17.95%
"5,740.00",233.83,229.55,16.52%,-0.56312,0.00087,-0.69419,11.03332,-5.95902,2,"1,704",0.00,Put,"11:15 ET",17.95%
"5,745.00",237.25,231.80,16.45%,-0.56777,0.00088,-0.68662,11.01362,-6.00306,2,"1,331",0.00,Put,"11:13 ET",17.95%
"5,750.00",235.80,234.00,16.38%,-0.57354,0.00088,-0.67954,10.96466,-5.97268,64,"14,345",0.00,Put,"15:54 ET",17.95%
"5,755.00",242.66,236.25,16.31%,-0.57827,0.00088,-0.67140,10.94129,-6.01667,110,692,0.16,Put,"11:18 ET",17.95%
"5,760.00",236.90,236.90,16.09%,-0.58532,0.00089,-0.65472,10.87799,-5.98489,49,450,0.11,Put,"12:40 ET",17.95%
"5,765.00",203.29,241.05,16.19%,-0.58894,0.00088,-0.65705,10.85704,-6.02008,0,21,0.00,Put,03/17/25,17.95%
"5,770.00",203.00,243.45,16.13%,-0.59370,0.00088,-0.64894,10.82852,-6.06340,0,"1,508",0.00,Put,03/17/25,17.95%
"5,775.00",255.52,245.90,16.07%,-0.59992,0.00089,-0.64179,10.76063,-6.01610,2,"3,073",0.00,Put,"11:08 ET",17.95%
"5,780.00",255.88,248.25,15.99%,-0.60480,0.00089,-0.63278,10.72784,-6.05949,2,681,0.00,Put,"11:17 ET",17.95%
"5,785.00",321.38,250.75,15.93%,-0.61119,0.00089,-0.62521,10.65332,-6.00912,0,62,0.00,Put,03/13/25,17.95%
"5,790.00",239.50,253.25,15.86%,-0.61867,0.00089,-0.61757,10.55124,-5.90677,0,450,0.00,Put,03/17/25,17.95%
"5,795.00",301.00,255.75,15.79%,-0.62418,0.00089,-0.60921,10.49186,-5.89547,0,79,0.00,Put,03/12/25,17.95%
"5,800.00",257.74,257.74,15.67%,-0.62960,0.00089,-0.59666,10.44721,-5.94033,26,"27,497",0.00,Put,"15:02 ET",17.95%
"5,805.00",268.12,260.85,15.66%,-0.63405,0.00089,-0.59080,10.40859,-5.97804,2,73,0.03,Put,"11:46 ET",17.95%
"5,810.00",264.51,263.45,15.59%,-0.63901,0.00089,-0.58146,10.36403,-6.01919,0,193,0.00,Put,03/10/25,17.95%
"5,815.00",278.67,266.05,15.52%,-0.64402,0.00089,-0.57181,10.31717,-6.06048,0,91,0.00,Put,03/14/25,17.95%
"5,820.00",307.20,268.65,15.45%,-0.64908,0.00089,-0.56186,10.26795,-6.10191,0,380,0.00,Put,03/10/25,17.95%
"5,825.00",269.32,271.30,15.37%,-0.65413,0.00089,-0.55192,10.21681,-6.14311,1,"4,185",0.00,Put,"12:36 ET",17.95%
"5,830.00",206.10,273.95,15.30%,-0.66033,0.00089,-0.54276,10.12121,-6.08603,0,124,0.00,Put,03/06/25,17.95%
"5,835.00",211.80,276.70,15.23%,-0.66538,0.00089,-0.53282,10.06610,-6.12640,0,122,0.00,Put,03/07/25,17.95%
"5,840.00",221.44,279.45,15.16%,-0.67048,0.00089,-0.52257,10.00847,-6.16687,0,811,0.00,Put,03/07/25,17.95%
"5,845.00",346.40,282.15,15.09%,-0.67626,0.00256,-0.51214,9.91157,-6.13476,0,113,0.00,Put,03/13/25,17.95%
"5,850.00",285.96,284.90,15.01%,-0.68194,0.00089,-0.50121,9.84841,-6.17523,1,"14,404",0.00,Put,"12:38 ET",17.95%
"5,855.00",216.60,287.75,14.94%,-0.68838,0.00088,-0.49104,9.73971,-6.12979,0,35,0.00,Put,03/06/25,17.95%
"5,860.00",303.21,290.60,14.86%,-0.70635,0.00386,-0.48033,9.24779,-5.43312,2,368,0.01,Put,"11:57 ET",17.95%
"5,865.00",306.05,293.45,14.78%,-0.71246,0.00086,-0.46876,9.17633,-5.46951,2,58,0.03,Put,"11:57 ET",17.95%
"5,870.00",308.97,296.30,14.69%,-0.71780,0.00086,-0.45685,9.10165,-5.50601,2,"1,651",0.00,Put,"11:57 ET",17.95%
"5,875.00",311.94,299.15,14.59%,-0.72321,0.00086,-0.44457,9.02357,-5.54264,10,"3,341",0.00,Put,"11:56 ET",17.95%
"5,880.00",307.20,302.15,14.51%,-0.72845,0.00085,-0.43306,8.94552,-5.57783,0,642,0.00,Put,03/14/25,17.95%
"5,885.00",249.47,305.10,14.42%,-0.73385,0.00085,-0.42080,8.86286,-5.61363,0,23,0.00,Put,03/07/25,17.95%
"5,890.00",314.62,308.10,14.34%,-0.73922,0.00085,-0.40857,8.77794,-5.64895,92,353,0.26,Put,"12:07 ET",17.95%
"5,895.00",204.45,311.10,14.24%,-0.74467,0.00085,-0.39596,8.68930,-5.68434,0,45,0.00,Put,03/04/25,17.95%
"5,900.00",313.46,313.46,14.08%,-0.75140,0.00085,-0.37771,8.57677,-5.72715,455,"16,836",0.03,Put,"15:02 ET",17.95%
"5,905.00",328.66,317.15,14.06%,-0.75572,0.00084,-0.36997,8.50174,-5.75476,0,37,0.00,Put,03/14/25,17.95%
"5,910.00",344.85,320.40,13.98%,-0.76717,0.00531,-0.35517,8.14998,-5.43611,0,289,0.00,Put,03/12/25,17.95%
"5,915.00",182.28,323.50,13.88%,-0.77927,0.00080,-0.33953,7.86051,-5.21489,0,155,0.00,Put,03/03/25,17.95%
"5,920.00",335.70,326.70,13.78%,-0.78862,0.00125,-0.32513,7.60531,-5.03049,0,319,0.00,Put,03/10/25,17.95%
"5,925.00",325.67,329.60,13.63%,-0.79761,0.00078,-0.30773,7.38502,-4.92938,2,"4,488",0.00,Put,"15:24 ET",17.95%
"5,930.00",412.65,332.85,13.51%,-0.80511,0.00077,-0.29326,7.19791,-4.85564,0,497,0.00,Put,03/13/25,17.95%
"5,935.00",214.07,336.10,13.39%,-0.81222,0.00076,-0.27851,7.02260,-4.80462,0,121,0.00,Put,03/05/25,17.95%
"5,940.00",346.11,338.80,13.18%,-0.82170,0.00075,-0.25789,6.77047,-4.69860,4,986,0.00,Put,"12:04 ET",17.95%
"5,945.00",169.10,342.50,13.11%,-0.82738,0.00074,-0.24678,6.62410,-4.66175,0,24,0.00,Put,03/03/25,17.95%
"5,950.00",305.00,345.80,12.96%,-0.84787,0.00067,-0.22089,5.93072,-4.07131,0,"7,603",0.00,Put,03/17/25,17.95%
"5,955.00",396.80,349.10,12.78%,-0.86077,0.00064,-0.19968,5.51825,-3.80191,0,57,0.00,Put,03/12/25,17.95%
"5,960.00",326.47,352.35,12.57%,-0.87116,0.00062,-0.17916,5.20008,-3.65244,0,237,0.00,Put,03/17/25,17.95%
"5,965.00",224.70,355.75,12.37%,-0.87991,0.00060,-0.16052,4.93600,-3.55993,0,152,0.00,Put,03/03/25,17.95%
"5,970.00",302.57,359.10,12.14%,-0.88827,0.00059,-0.14106,4.68682,-3.50232,0,124,0.00,Put,03/17/25,17.95%
"5,975.00",344.66,362.15,11.68%,-0.93226,0.00039,-0.08505,2.94068,-2.11504,0,"1,680",0.00,Put,03/17/25,17.95%
"5,980.00",307.45,365.90,11.33%,-0.94190,0.00086,-0.06549,2.59009,-1.96318,0,191,0.00,Put,03/17/25,17.95%
"5,985.00",305.30,377.70,13.21%,-0.87498,0.00058,-0.18932,5.09842,-3.66198,0,22,0.00,Put,03/07/25,17.95%
"5,990.00",374.82,381.10,13.01%,-0.88339,0.00056,-0.17021,4.83965,-3.56687,2,156,0.01,Put,"13:13 ET",17.95%
"5,995.00",212.00,384.70,12.83%,-0.88885,0.00055,-0.15474,4.69564,-3.58735,0,35,0.00,Put,03/03/25,17.95%
"6,000.00",382.91,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,"1,573","86,470",0.02,Put,"15:59 ET",17.95%
"6,005.00",257.13,391.80,12.20%,-0.93725,0.00106,-0.08335,2.77511,-2.09390,0,92,0.00,Put,03/03/25,17.95%
"6,010.00",466.94,395.40,11.75%,-0.94878,0.00032,-0.05936,2.35149,-1.89763,0,198,0.00,Put,03/11/25,17.95%
"6,015.00",249.88,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,114,0.00,Put,03/05/25,17.95%
"6,020.00",395.11,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,440,0.00,Put,03/14/25,17.95%
"6,025.00",416.94,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"3,866",0.00,Put,03/14/25,17.95%
"6,030.00",341.24,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,228,0.00,Put,03/17/25,17.95%
"6,035.00",190.50,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,2,0.00,Put,02/25/25,17.95%
"6,040.00",274.83,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,240,0.00,Put,03/04/25,17.95%
"6,045.00",322.83,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,31,0.00,Put,03/07/25,17.95%
"6,050.00",410.63,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"9,013",0.00,Put,03/14/25,17.95%
"6,055.00",360.14,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,2,0.00,Put,03/17/25,17.95%
"6,060.00",466.32,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,188,0.00,Put,03/13/25,17.95%
"6,065.00",281.35,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,82,0.00,Put,03/04/25,17.95%
"6,070.00",231.66,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,153,0.00,Put,02/25/25,17.95%
"6,075.00",437.86,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,50,"3,141",0.02,Put,"14:44 ET",17.95%
"6,080.00",338.83,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,361,0.00,Put,03/07/25,17.95%
"6,085.00",202.18,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,14,0.00,Put,02/26/25,17.95%
"6,090.00",383.66,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,101,0.00,Put,03/17/25,17.95%
"6,095.00",263.28,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,02/28/25,17.95%
"6,100.00",461.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,"9,751",0.00,Put,"13:12 ET",17.95%
"6,105.00",220.62,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,02/25/25,17.95%
"6,110.00",373.07,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,156,0.00,Put,03/04/25,17.95%
"6,115.00",309.36,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,38,0.00,Put,03/04/25,17.95%
"6,120.00",421.99,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,480,0.00,Put,03/17/25,17.95%
"6,125.00",444.85,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"1,775",0.00,Put,03/07/25,17.95%
"6,130.00",452.53,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,174,0.00,Put,03/17/25,17.95%
"6,135.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,140.00",225.09,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,54,0.00,Put,02/24/25,17.95%
"6,145.00",326.78,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,2,0.00,Put,03/03/25,17.95%
"6,150.00",500.16,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"5,600",0.00,Put,03/12/25,17.95%
"6,155.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,160.00",329.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,426,0.00,Put,03/05/25,17.95%
"6,170.00",276.40,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,19,0.00,Put,03/03/25,17.95%
"6,175.00",337.80,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"1,269",0.00,Put,02/28/25,17.95%
"6,180.00",595.64,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,107,0.00,Put,03/11/25,17.95%
"6,190.00",528.75,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,55,0.00,Put,03/14/25,17.95%
"6,200.00",502.50,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"6,419",0.00,Put,03/17/25,17.95%
"6,210.00",425.23,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,104,0.00,Put,03/04/25,17.95%
"6,220.00",413.40,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,146,0.00,Put,03/04/25,17.95%
"6,225.00",576.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,596,0.00,Put,03/12/25,17.95%
"6,230.00",299.95,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,737,0.00,Put,03/03/25,17.95%
"6,240.00",456.95,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,48,0.00,Put,03/05/25,17.95%
"6,250.00",651.87,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,"3,316",0.00,Put,03/13/25,17.95%
"6,260.00",367.90,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,28,0.00,Put,03/03/25,17.95%
"6,270.00",342.83,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,13,0.00,Put,02/25/25,17.95%
"6,275.00",611.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,200,0.00,Put,03/14/25,17.95%
"6,280.00",576.84,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,4,0.00,Put,03/17/25,17.95%
"6,290.00",620.12,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,51,0.02,Put,"12:41 ET",17.95%
"6,300.00",630.73,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,"2,329",0.00,Put,"09:55 ET",17.95%
"6,310.00",338.42,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,45,0.00,Put,02/27/25,17.95%
"6,320.00",265.23,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,6,0.00,Put,02/13/25,17.95%
"6,325.00",237.02,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,42,0.00,Put,02/19/25,17.95%
"6,330.00",346.80,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,16,0.00,Put,03/03/25,17.95%
"6,340.00",298.51,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,16,0.00,Put,02/10/25,17.95%
"6,350.00",735.20,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,420,0.00,Put,03/11/25,17.95%
"6,360.00",322.35,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,4,0.00,Put,01/28/25,17.95%
"6,370.00",331.25,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,7,0.00,Put,02/21/25,17.95%
"6,375.00",303.71,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,473,0.00,Put,02/11/25,17.95%
"6,380.00",352.60,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,7,0.00,Put,02/24/25,17.95%
"6,390.00",328.60,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,8,0.00,Put,01/31/25,17.95%
"6,400.00",715.22,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,591,0.00,Put,03/14/25,17.95%
"6,410.00",348.20,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,02/21/25,17.95%
"6,420.00",305.92,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,02/14/25,17.95%
"6,425.00",312.56,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,923,0.00,Put,01/24/25,17.95%
"6,430.00",309.74,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,2,0.00,Put,02/13/25,17.95%
"6,440.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,450.00",634.50,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,619,0.00,Put,03/07/25,17.95%
"6,460.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,470.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,475.00",428.85,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,6,0.00,Put,12/27/24,17.95%
"6,480.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,490.00",807.22,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,0,0.00,Put,"16:12 ET",17.95%
"6,500.00",817.51,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,"1,520",0.00,Put,"16:12 ET",17.95%
"6,525.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"6,550.00",857.13,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,127,0.00,Put,03/14/25,17.95%
"6,600.00",742.43,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,104,0.00,Put,03/04/25,17.95%
"6,650.00",997.80,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,13,0.00,Put,03/11/25,17.95%
"6,700.00",845.52,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,47,0.00,Put,03/04/25,17.95%
"6,750.00",767.94,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,01/02/25,17.95%
"6,800.00",817.24,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,11,0.00,Put,02/27/25,17.95%
"6,850.00",693.49,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,01/30/25,17.95%
"6,900.00",813.10,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,6,0.00,Put,01/27/25,17.95%
"6,950.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"7,000.00","1,311.83",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,14,"3,240",0.00,Put,"15:31 ET",17.95%
"7,050.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"7,100.00",946.64,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,11/11/24,17.95%
"7,200.00","1,089.09",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,9,0.00,Put,12/23/24,17.95%
"7,300.00","1,187.17",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,2,0.00,Put,12/23/24,17.95%
"7,400.00","1,223.51",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,3,0.00,Put,02/21/25,17.95%
"7,500.00","1,810.14",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,3,0.33,Put,"14:45 ET",17.95%
"7,600.00","1,494.20",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,3,0.00,Put,12/23/24,17.95%
"7,700.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"7,800.00","1,577.88",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,01/23/25,17.95%
"7,900.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,000.00","2,304.09",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,461,0.00,Put,"14:45 ET",17.95%
"8,100.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,200.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,300.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,400.00","2,564.04",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,08/16/24,17.95%
"8,500.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,600.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,700.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,800.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"8,900.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"9,000.00","3,288.60",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,120,0.01,Put,"10:23 ET",17.95%
"9,200.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"9,600.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"10,000.00","4,277.51",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,19,0.05,Put,"13:28 ET",17.95%
"10,200.00","4,487.65",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,03/11/25,17.95%
"10,400.00","4,677.97",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,32,0.00,Put,03/11/25,17.95%
"10,600.00",0.00,0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0.00,Put,N/A,17.95%
"10,800.00","5,017.82",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,3,0.00,Put,03/10/25,17.95%
"11,000.00","5,265.71",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,1,6,0.17,Put,"13:28 ET",17.95%
"11,100.00","5,376.15",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,0,1,0.00,Put,03/11/25,17.95%
"12,000.00","6,269.40",0.00,0.00%,0.00000,0.00000,0.00000,0.00000,0.00000,5,446,0.01,Put,"11:55 ET",17.95%
"Downloaded from Barchart.com as of 03-18-2025 04:19pm CDT"
